SDUCK LEVEL 1 POSITION LOG
3.25     2.65, -0.86
3.28     2.53, -0.97
3.31     2.41, -1.08
3.35     2.28, -1.19
3.38     2.14, -1.28
3.41     2, -1.37
3.45     1.85, -1.45
3.48     1.69, -1.5
3.51     1.53, -1.55
3.55     1.37, -1.57
3.58     1.2, -1.58
3.61     1.04, -1.58
3.65     0.87, -1.57
3.68     0.7, -1.54
3.71     0.54, -1.5
3.75     0.38, -1.46
3.78     0.22, -1.42
3.81     0.06, -1.37
3.85     -0.1, -1.31
3.88     -0.25, -1.26
3.91     -0.41, -1.21
3.94     -0.57, -1.16
3.98     -0.73, -1.11
4     -0.87, -1.06
4.01     -1, -1.02
4.03     -1.12, -0.98
4.04     -1.23, -0.94
4.06     -1.34, -0.91
4.08     -1.44, -0.88
4.1     -1.53, -0.85
4.11     -1.63, -0.82
4.13     -1.72, -0.79
4.15     -1.81, -0.76
4.16     -1.89, -0.74
4.18     -1.98, -0.72
4.2     -2.07, -0.69
4.21     -2.15, -0.67
4.23     -2.23, -0.66
4.25     -2.32, -0.64
4.26     -2.4, -0.63
4.28     -2.49, -0.62
4.3     -2.57, -0.61
4.31     -2.66, -0.61
4.33     -2.74, -0.6
4.35     -2.82, -0.6
4.36     -2.91, -0.6
4.38     -2.99, -0.6
4.4     -3.08, -0.6
4.41     -3.16, -0.6
4.43     -3.24, -0.6
4.45     -3.33, -0.6
4.46     -3.41, -0.6
4.48     -3.49, -0.6
4.5     -3.58, -0.6
4.51     -3.66, -0.6
4.53     -3.74, -0.6
4.55     -3.83, -0.6
4.56     -3.91, -0.6
4.58     -3.99, -0.6
4.6     -4.08, -0.6
4.61     -4.16, -0.6
4.63     -4.24, -0.6
4.65     -4.33, -0.6
4.66     -4.41, -0.6
4.68     -4.49, -0.6
4.7     -4.58, -0.6
4.71     -4.66, -0.6
4.73     -4.74, -0.6
4.75     -4.83, -0.6
4.76     -4.91, -0.6
4.78     -4.99, -0.6
4.8     -5.08, -0.6
4.81     -5.16, -0.6
4.83     -5.24, -0.6
4.85     -5.33, -0.6
4.86     -5.41, -0.6
4.88     -5.49, -0.6
4.9     -5.58, -0.6
4.91     -5.66, -0.6
4.93     -5.74, -0.6
4.95     -5.83, -0.6
4.96     -5.91, -0.61
4.98     -5.99, -0.61
5     -6.08, -0.61
5.01     -6.16, -0.62
5.03     -6.24, -0.62
5.05     -6.33, -0.63
5.06     -6.41, -0.64
5.08     -6.49, -0.65
5.1     -6.57, -0.67
5.11     -6.65, -0.68
5.13     -6.74, -0.7
5.15     -6.82, -0.73
5.16     -6.89, -0.75
5.18     -6.97, -0.78
5.2     -7.05, -0.82
5.21     -7.12, -0.85
5.23     -7.2, -0.89
5.25     -7.27, -0.93
5.26     -7.34, -0.98
5.28     -7.4, -1.03
5.3     -7.47, -1.09
5.31     -7.53, -1.15
5.33     -7.58, -1.21
5.35     -7.64, -1.27
5.36     -7.69, -1.34
5.38     -7.73, -1.4
5.4     -7.78, -1.48
5.41     -7.82, -1.55
5.43     -7.86, -1.62
5.45     -7.89, -1.7
5.46     -7.92, -1.77
5.48     -7.95, -1.85
5.5     -7.98, -1.93
5.51     -8, -2.01
5.53     -8.03, -2.09
5.55     -8.05, -2.17
5.56     -8.07, -2.25
5.58     -8.08, -2.34
5.6     -8.1, -2.42
5.61     -8.11, -2.5
5.63     -8.13, -2.58
5.65     -8.14, -2.66
5.66     -8.15, -2.75
5.68     -8.17, -2.83
5.7     -8.18, -2.91
5.71     -8.19, -2.99
5.73     -8.21, -3.07
5.75     -8.22, -3.16
5.76     -8.23, -3.24
5.78     -8.24, -3.32
5.8     -8.26, -3.4
5.81     -8.27, -3.49
5.83     -8.28, -3.57
5.85     -8.3, -3.65
5.86     -8.31, -3.73
5.88     -8.32, -3.82
5.9     -8.33, -3.9
5.91     -8.35, -3.98
5.93     -8.36, -4.06
5.95     -8.37, -4.15
5.96     -8.38, -4.23
5.98     -8.4, -4.31
6     -8.41, -4.39
6.01     -8.42, -4.48
6.03     -8.44, -4.56
6.05     -8.45, -4.64
6.06     -8.46, -4.72
6.08     -8.47, -4.8
6.1     -8.49, -4.89
6.11     -8.5, -4.97
6.13     -8.51, -5.05
6.15     -8.52, -5.13
6.16     -8.54, -5.22
6.18     -8.55, -5.3
6.2     -8.56, -5.38
6.21     -8.56, -5.46
6.23     -8.57, -5.55
6.25     -8.58, -5.63
6.26     -8.58, -5.71
6.28     -8.58, -5.8
6.3     -8.58, -5.88
6.31     -8.57, -5.96
6.33     -8.57, -6.05
6.35     -8.56, -6.13
6.36     -8.54, -6.21
6.38     -8.53, -6.29
6.4     -8.51, -6.37
6.41     -8.48, -6.45
6.43     -8.45, -6.53
6.45     -8.42, -6.61
6.46     -8.39, -6.68
6.48     -8.35, -6.76
6.5     -8.3, -6.83
6.51     -8.26, -6.9
6.53     -8.21, -6.97
6.55     -8.16, -7.03
6.56     -8.1, -7.09
6.58     -8.05, -7.16
6.6     -7.99, -7.22
6.61     -7.93, -7.27
6.63     -7.87, -7.33
6.65     -7.8, -7.38
6.66     -7.74, -7.44
6.68     -7.68, -7.49
6.7     -7.61, -7.54
6.71     -7.54, -7.59
6.73     -7.48, -7.64
6.75     -7.41, -7.69
6.76     -7.34, -7.74
6.78     -7.27, -7.79
6.8     -7.21, -7.84
6.81     -7.14, -7.89
6.83     -7.07, -7.94
6.85     -7, -7.99
6.86     -6.94, -8.03
6.88     -6.87, -8.08
6.9     -6.8, -8.13
6.91     -6.73, -8.18
6.93     -6.67, -8.23
6.95     -6.6, -8.28
6.96     -6.53, -8.33
6.98     -6.46, -8.38
7     -6.4, -8.42
7.01     -6.33, -8.47
7.03     -6.26, -8.52
7.05     -6.19, -8.57
7.06     -6.13, -8.62
7.08     -6.06, -8.67
7.1     -5.99, -8.72
7.11     -5.92, -8.77
7.13     -5.86, -8.81
7.15     -5.79, -8.86
7.16     -5.72, -8.91
7.18     -5.65, -8.96
7.2     -5.58, -9
7.21     -5.51, -9.05
7.23     -5.44, -9.09
7.25     -5.37, -9.13
7.26     -5.3, -9.18
7.28     -5.22, -9.21
7.3     -5.15, -9.25
7.31     -5.07, -9.28
7.33     -4.99, -9.32
7.35     -4.92, -9.34
7.36     -4.84, -9.37
7.38     -4.76, -9.39
7.4     -4.67, -9.41
7.41     -4.59, -9.43
7.43     -4.51, -9.44
7.45     -4.43, -9.44
7.46     -4.34, -9.44
7.48     -4.26, -9.44
7.5     -4.18, -9.44
7.51     -4.09, -9.42
7.53     -4.01, -9.41
7.55     -3.93, -9.39
7.56     -3.85, -9.37
7.58     -3.77, -9.34
7.6     -3.7, -9.31
7.61     -3.62, -9.27
7.63     -3.55, -9.23
7.65     -3.48, -9.19
7.66     -3.41, -9.14
7.68     -3.34, -9.09
7.7     -3.28, -9.03
7.71     -3.22, -8.98
7.73     -3.16, -8.91
7.75     -3.11, -8.85
7.76     -3.06, -8.79
7.78     -3.01, -8.72
7.8     -2.97, -8.64
7.81     -2.93, -8.57
7.83     -2.89, -8.5
7.85     -2.86, -8.42
7.86     -2.83, -8.34
7.88     -2.81, -8.26
7.9     -2.79, -8.18
7.91     -2.77, -8.1
7.93     -2.76, -8.01
7.95     -2.76, -7.93
7.96     -2.75, -7.85
7.98     -2.75, -7.77
8     -2.75, -7.68
8.01     -2.76, -7.6
8.03     -2.77, -7.52
8.05     -2.78, -7.43
8.06     -2.79, -7.35
8.08     -2.8, -7.27
8.1     -2.82, -7.19
8.11     -2.84, -7.11
8.13     -2.85, -7.02
8.15     -2.87, -6.94
8.16     -2.89, -6.86
8.18     -2.91, -6.78
8.2     -2.94, -6.7
8.21     -2.96, -6.62
8.23     -2.98, -6.54
8.25     -3, -6.46
8.26     -3.02, -6.38
8.28     -3.05, -6.3
8.3     -3.07, -6.22
8.31     -3.09, -6.14
8.33     -3.11, -6.06
8.35     -3.13, -5.98
8.36     -3.15, -5.9
8.38     -3.18, -5.82
8.4     -3.2, -5.74
8.41     -3.22, -5.66
8.43     -3.24, -5.57
8.45     -3.26, -5.49
8.46     -3.28, -5.41
8.48     -3.3, -5.33
8.5     -3.32, -5.25
8.51     -3.34, -5.17
8.53     -3.35, -5.09
8.55     -3.37, -5.01
8.56     -3.38, -4.92
8.58     -3.39, -4.84
8.6     -3.4, -4.76
8.61     -3.4, -4.67
8.63     -3.4, -4.59
8.65     -3.4, -4.51
8.66     -3.4, -4.42
8.68     -3.39, -4.34
8.7     -3.38, -4.26
8.71     -3.37, -4.18
8.73     -3.36, -4.09
8.74     -3.35, -4.01
8.76     -3.33, -3.93
8.78     -3.31, -3.85
8.8     -3.29, -3.77
8.81     -3.28, -3.69
8.83     -3.26, -3.61
8.85     -3.23, -3.52
8.86     -3.21, -3.44
8.88     -3.19, -3.36
8.9     -3.17, -3.28
8.91     -3.15, -3.2
8.93     -3.13, -3.12
8.95     -3.11, -3.04
8.96     -3.09, -2.96
8.98     -3.07, -2.88
9     -3.05, -2.8
9.01     -3.03, -2.72
9.03     -3.01, -2.64
9.05     -2.99, -2.56
9.06     -2.97, -2.47
9.08     -2.95, -2.39
9.1     -2.93, -2.31
9.11     -2.91, -2.23
9.13     -2.88, -2.15
9.15     -2.86, -2.07
9.16     -2.84, -1.99
9.18     -2.82, -1.91
9.2     -2.8, -1.83
9.21     -2.78, -1.75
9.23     -2.76, -1.67
9.25     -2.74, -1.59
9.26     -2.71, -1.51
9.28     -2.69, -1.43
9.3     -2.66, -1.35
9.31     -2.63, -1.27
9.33     -2.6, -1.19
9.35     -2.57, -1.12
9.36     -2.54, -1.04
9.38     -2.5, -0.97
9.4     -2.46, -0.89
9.41     -2.42, -0.82
9.43     -2.38, -0.75
9.45     -2.33, -0.68
9.46     -2.28, -0.61
9.48     -2.24, -0.54
9.5     -2.19, -0.47
9.51     -2.13, -0.41
9.53     -2.08, -0.34
9.55     -2.03, -0.28
9.56     -1.98, -0.21
9.58     -1.93, -0.15
9.6     -1.87, -0.09
9.61     -1.82, -0.02
9.63     -1.77, 0.04
9.65     -1.71, 0.11
9.66     -1.66, 0.17
9.68     -1.61, 0.24
9.7     -1.55, 0.3
9.71     -1.5, 0.36
9.73     -1.45, 0.43
9.75     -1.39, 0.49
9.78     -1.33, 0.57
9.8     -1.27, 0.64
9.81     -1.21, 0.72
9.83     -1.15, 0.79
9.85     -1.09, 0.86
9.86     -1.03, 0.92
9.88     -0.98, 0.99
9.9     -0.92, 1.06
9.91     -0.87, 1.12
9.93     -0.81, 1.19
9.95     -0.76, 1.26
9.96     -0.7, 1.32
9.98     -0.65, 1.39
10     -0.6, 1.45
10.01     -0.54, 1.52
10.03     -0.49, 1.58
10.05     -0.44, 1.65
10.06     -0.39, 1.71
10.08     -0.34, 1.78
10.1     -0.29, 1.85
10.11     -0.24, 1.92
10.13     -0.2, 1.99
10.15     -0.15, 2.06
10.16     -0.11, 2.13
10.18     -0.07, 2.2
10.2     -0.04, 2.28
10.21     0, 2.36
10.23     0.03, 2.43
10.25     0.06, 2.51
10.26     0.08, 2.59
10.28     0.1, 2.67
10.3     0.12, 2.75
10.31     0.14, 2.83
10.33     0.15, 2.92
10.35     0.16, 3
10.36     0.17, 3.08
10.38     0.18, 3.17
10.4     0.19, 3.25
10.41     0.19, 3.33
10.43     0.2, 3.41
10.45     0.2, 3.5
10.46     0.2, 3.58
10.48     0.2, 3.66
10.5     0.21, 3.75
10.51     0.21, 3.83
10.53     0.21, 3.91
10.55     0.21, 4
10.56     0.21, 4.08
10.58     0.22, 4.16
10.6     0.22, 4.25
10.61     0.22, 4.33
10.63     0.22, 4.41
10.65     0.22, 4.5
10.66     0.23, 4.58
10.68     0.23, 4.66
10.7     0.23, 4.75
10.71     0.23, 4.83
10.73     0.23, 4.91
10.75     0.24, 5
10.76     0.24, 5.08
10.78     0.24, 5.17
10.81     0.24, 5.27
10.83     0.25, 5.36
10.85     0.25, 5.46
10.86     0.25, 5.55
10.88     0.25, 5.64
10.9     0.26, 5.73
10.91     0.26, 5.81
10.93     0.27, 5.9
10.95     0.28, 5.99
10.96     0.29, 6.07
10.98     0.3, 6.15
11     0.32, 6.24
11.01     0.33, 6.32
11.03     0.35, 6.4
11.05     0.37, 6.48
11.06     0.4, 6.56
11.08     0.43, 6.64
11.1     0.46, 6.72
11.11     0.49, 6.8
11.13     0.53, 6.87
11.15     0.57, 6.94
11.16     0.62, 7.01
11.18     0.66, 7.08
11.2     0.72, 7.15
11.21     0.77, 7.21
11.23     0.83, 7.27
11.24     0.89, 7.32
11.26     0.96, 7.38
11.28     1.02, 7.43
11.3     1.09, 7.47
11.31     1.17, 7.51
11.33     1.24, 7.55
11.35     1.32, 7.59
11.36     1.39, 7.62
11.38     1.47, 7.64
11.4     1.55, 7.66
11.41     1.64, 7.68
11.43     1.72, 7.69
11.45     1.8, 7.7
11.46     1.88, 7.71
11.48     1.97, 7.71
11.5     2.05, 7.7
11.51     2.13, 7.69
11.53     2.22, 7.68
11.55     2.3, 7.66
11.56     2.38, 7.64
11.58     2.46, 7.62
11.6     2.54, 7.59
11.61     2.61, 7.55
11.63     2.69, 7.52
11.65     2.76, 7.48
11.66     2.83, 7.43
11.68     2.9, 7.39
11.7     2.96, 7.34
11.71     3.03, 7.28
11.73     3.09, 7.23
11.74     3.15, 7.17
11.76     3.21, 7.11
11.78     3.27, 7.06
11.8     3.33, 6.99
11.81     3.39, 6.93
11.83     3.44, 6.87
11.85     3.49, 6.81
11.86     3.55, 6.74
11.88     3.6, 6.68
11.9     3.65, 6.61
11.91     3.7, 6.54
11.93     3.75, 6.48
11.95     3.8, 6.41
11.96     3.85, 6.35
11.98     3.9, 6.28
12     3.95, 6.21
12.01     4.01, 6.15
12.03     4.06, 6.08
12.05     4.11, 6.02
12.06     4.16, 5.95
12.08     4.21, 5.88
12.1     4.26, 5.82
12.11     4.31, 5.75
12.13     4.36, 5.69
12.15     4.41, 5.62
12.16     4.46, 5.55
12.18     4.51, 5.49
12.2     4.57, 5.42
12.21     4.62, 5.36
12.23     4.67, 5.29
12.25     4.72, 5.22
12.26     4.77, 5.16
12.28     4.82, 5.09
12.3     4.87, 5.03
12.31     4.92, 4.96
12.33     4.97, 4.89
12.35     5.02, 4.83
12.36     5.07, 4.76
12.38     5.13, 4.7
12.4     5.18, 4.63
12.41     5.23, 4.56
12.43     5.28, 4.5
12.45     5.33, 4.43
12.46     5.38, 4.37
12.48     5.43, 4.3
12.5     5.48, 4.23
12.51     5.53, 4.17
12.53     5.58, 4.1
12.55     5.63, 4.04
12.56     5.68, 3.97
12.58     5.73, 3.9
12.6     5.78, 3.83
12.61     5.82, 3.76
12.63     5.87, 3.69
12.65     5.91, 3.62
12.66     5.95, 3.55
12.68     5.99, 3.47
12.7     6.03, 3.4
12.71     6.06, 3.32
12.73     6.09, 3.24
12.74     6.12, 3.17
12.76     6.15, 3.09
12.78     6.17, 3.01
12.8     6.2, 2.93
12.81     6.22, 2.85
12.83     6.24, 2.77
12.85     6.26, 2.69
12.86     6.28, 2.61
12.88     6.3, 2.52
12.9     6.31, 2.44
12.91     6.33, 2.36
12.93     6.35, 2.28
12.95     6.37, 2.2
12.96     6.39, 2.12
12.98     6.4, 2.04
13     6.42, 1.95
13.01     6.44, 1.87
13.03     6.46, 1.79
13.05     6.47, 1.71
13.06     6.49, 1.63
13.08     6.51, 1.55
13.1     6.53, 1.47
13.11     6.55, 1.38
13.13     6.56, 1.3
13.15     6.58, 1.22
13.16     6.6, 1.14
13.18     6.62, 1.06
13.2     6.63, 0.98
13.21     6.65, 0.9
13.23     6.67, 0.81
13.25     6.69, 0.73
13.26     6.7, 0.65
13.28     6.72, 0.57
13.3     6.74, 0.49
13.31     6.76, 0.41
13.33     6.77, 0.33
13.35     6.79, 0.24
13.36     6.8, 0.16
13.38     6.82, 0.08
13.4     6.83, 0
13.41     6.84, -0.09
13.43     6.85, -0.17
13.45     6.85, -0.25
13.46     6.86, -0.34
13.48     6.86, -0.42
13.5     6.85, -0.5
13.51     6.85, -0.59
13.53     6.84, -0.67
13.55     6.83, -0.75
13.56     6.81, -0.83
13.58     6.79, -0.91
13.6     6.77, -0.99
13.61     6.74, -1.07
13.63     6.71, -1.15
13.65     6.68, -1.22
13.66     6.64, -1.3
13.68     6.6, -1.37
13.69     6.55, -1.44
13.71     6.51, -1.51
13.73     6.46, -1.58
13.74     6.41, -1.64
13.76     6.36, -1.71
13.78     6.3, -1.77
13.8     6.24, -1.83
13.81     6.19, -1.89
13.83     6.13, -1.95
13.85     6.07, -2.01
13.86     6.01, -2.07
13.88     5.95, -2.13
13.9     5.89, -2.18
13.91     5.82, -2.24
13.93     5.76, -2.29
13.95     5.7, -2.35
13.96     5.64, -2.41
13.98     5.58, -2.46
14     5.52, -2.52
14.01     5.45, -2.58
14.03     5.39, -2.63
14.05     5.33, -2.69
14.06     5.27, -2.74
14.08     5.21, -2.8
14.1     5.15, -2.85
14.11     5.08, -2.91
14.13     5.02, -2.96
14.14     4.96, -3.02
14.16     4.89, -3.07
14.18     4.83, -3.13
14.2     4.77, -3.18
14.21     4.71, -3.24
14.23     4.65, -3.3
14.25     4.59, -3.35
14.26     4.53, -3.41
14.28     4.53, -3.41
14.3     4.53, -3.41
14.31     4.53, -3.41
14.33     4.53, -3.41
14.35     4.53, -3.41
14.36     4.53, -3.41
14.38     4.53, -3.41
14.4     4.53, -3.41
14.41     4.53, -3.41
14.43     4.53, -3.41
14.45     4.53, -3.41
14.46     4.53, -3.41
14.48     4.53, -3.41
14.5     4.53, -3.41
14.51     4.53, -3.41
14.53     4.53, -3.41
14.55     4.53, -3.41
14.56     4.53, -3.41
14.58     4.52, -3.41
14.6     4.52, -3.41
14.61     4.52, -3.41
14.63     4.52, -3.41
14.65     4.52, -3.41
14.66     4.52, -3.41
14.68     4.52, -3.41
14.7     4.52, -3.41
14.71     4.52, -3.41
14.73     4.52, -3.41
14.74     4.52, -3.41
14.76     4.52, -3.41
14.78     4.52, -3.41
14.8     4.52, -3.41
14.81     4.52, -3.41
14.83     4.52, -3.41
14.85     4.52, -3.41
14.86     4.52, -3.41
14.88     4.52, -3.41
14.9     4.52, -3.41
14.91     4.52, -3.41
14.93     4.52, -3.41
14.95     4.52, -3.41
14.96     4.52, -3.41
14.98     4.52, -3.41
15     4.52, -3.41
15.01     4.52, -3.41
15.03     4.52, -3.41
15.05     4.52, -3.41
15.06     4.52, -3.41
15.08     4.52, -3.41
15.1     4.52, -3.41
15.11     4.52, -3.41
15.13     4.52, -3.41
15.15     4.52, -3.41
15.16     4.52, -3.41
15.18     4.52, -3.41
15.2     4.52, -3.41
15.21     4.52, -3.41
15.23     4.52, -3.41
15.24     4.52, -3.41
15.26     4.52, -3.41
15.28     4.52, -3.41
15.3     4.52, -3.41
15.31     4.52, -3.41
15.33     4.52, -3.41
15.35     4.52, -3.41
15.36     4.52, -3.41
15.38     4.52, -3.41
15.4     4.52, -3.41
15.41     4.52, -3.41
15.43     4.52, -3.41
15.45     4.52, -3.41
15.46     4.52, -3.41
15.48     4.52, -3.41
15.5     4.52, -3.41
15.51     4.52, -3.41
15.53     4.52, -3.41
15.55     4.52, -3.41
15.56     4.52, -3.41
15.58     4.52, -3.41
15.6     4.52, -3.41
15.61     4.52, -3.41
15.63     4.52, -3.41
15.65     4.52, -3.41
15.66     4.52, -3.41
15.68     4.52, -3.41
15.7     4.52, -3.41
15.71     4.52, -3.41
15.73     4.52, -3.41
15.74     4.52, -3.41
15.76     4.52, -3.41
15.78     4.52, -3.41
15.8     4.52, -3.41
15.81     4.52, -3.41
15.83     4.52, -3.41
15.85     4.52, -3.41
15.86     4.52, -3.41
15.88     4.52, -3.41
15.9     4.52, -3.41
15.91     4.52, -3.41
15.93     4.52, -3.41
15.95     4.52, -3.41
15.96     4.52, -3.41
15.98     4.52, -3.41
16     4.52, -3.41
16.01     4.52, -3.41
16.03     4.52, -3.41
16.05     4.52, -3.41
16.06     4.52, -3.41
16.08     4.52, -3.41
16.1     4.52, -3.41
16.11     4.52, -3.41
16.13     4.52, -3.41
16.15     4.52, -3.41
16.16     4.52, -3.41
16.18     4.52, -3.41
16.2     4.52, -3.41
16.21     4.52, -3.41
16.23     4.52, -3.41
16.24     4.52, -3.41
16.26     4.52, -3.41
16.28     4.52, -3.41
16.29     4.52, -3.41
16.31     4.52, -3.41
16.33     4.52, -3.41
16.35     4.52, -3.41
16.36     4.52, -3.41
16.38     4.52, -3.41
16.4     4.52, -3.41
16.41     4.52, -3.41
16.43     4.52, -3.41
16.45     4.52, -3.41
16.46     4.52, -3.41
16.48     4.52, -3.41
16.5     4.52, -3.41
16.51     4.52, -3.41
16.53     4.52, -3.41
16.55     4.52, -3.41
16.56     4.52, -3.41
16.58     4.52, -3.41
16.6     4.52, -3.41
16.61     4.52, -3.41
16.63     4.52, -3.41
16.65     4.52, -3.41
16.66     4.52, -3.41
16.68     4.52, -3.41
16.7     4.52, -3.41
16.71     4.52, -3.41
16.73     4.52, -3.41
16.75     4.52, -3.41
16.76     4.52, -3.41
16.78     4.52, -3.41
16.8     4.52, -3.41
16.81     4.52, -3.41
16.83     4.52, -3.41
16.85     4.52, -3.41
16.86     4.52, -3.41
16.88     4.52, -3.41
16.9     4.52, -3.41
16.91     4.52, -3.41
16.93     4.52, -3.41
16.95     4.52, -3.41
16.96     4.52, -3.41
16.98     4.52, -3.41
17     4.52, -3.41
17.01     4.52, -3.41
17.03     4.52, -3.41
17.05     4.52, -3.41
17.06     4.52, -3.41
17.08     4.52, -3.41
17.1     4.52, -3.41
17.11     4.52, -3.41
17.13     4.52, -3.41
17.15     4.52, -3.41
17.16     4.52, -3.41
17.18     4.52, -3.41
17.2     4.52, -3.41
17.21     4.52, -3.41
17.23     4.52, -3.41
17.24     4.52, -3.41
17.26     4.52, -3.41
17.28     4.52, -3.41
17.3     4.52, -3.41
0     0, 0.08
0     0, 0.17
0.02     0, 0.25
0.04     0, 0.33
0.05     0, 0.42
0.07     0, 0.5
0.09     0, 0.58
0.1     0, 0.67
0.12     0, 0.75
0.14     0, 0.83
0.15     0, 0.92
0.17     0, 1
0.19     0, 1.08
0.2     0, 1.17
0.22     0, 1.25
0.24     0, 1.33
0.25     0, 1.42
0.27     0, 1.5
0.29     0, 1.58
0.3     0, 1.67
0.32     0, 1.75
0.34     0, 1.83
0.35     0, 1.92
0.37     0, 2
0.39     0, 2.08
0.4     0, 2.17
0.42     0, 2.25
0.44     0, 2.33
0.45     0, 2.42
0.47     0, 2.5
0.49     0, 2.58
0.5     0, 2.67
0.52     0, 2.75
0.54     0, 2.83
0.55     0, 2.92
0.57     0, 3
0.59     0, 3.08
0.6     0, 3.17
0.62     0, 3.25
0.64     0, 3.33
0.65     0, 3.42
0.67     0, 3.5
0.69     0, 3.58
0.7     0, 3.67
0.72     0, 3.75
0.74     0, 3.83
0.75     0, 3.92
0.77     0, 4
0.79     0, 4.08
0.8     0, 4.17
0.82     0.01, 4.25
0.84     0.01, 4.33
0.85     0.02, 4.42
0.87     0.03, 4.5
0.89     0.04, 4.58
0.9     0.05, 4.67
0.92     0.06, 4.75
0.94     0.08, 4.83
0.95     0.1, 4.91
0.97     0.12, 4.99
0.99     0.15, 5.07
1     0.18, 5.15
1.02     0.21, 5.22
1.04     0.24, 5.3
1.05     0.28, 5.37
1.07     0.33, 5.44
1.09     0.37, 5.51
1.1     0.43, 5.58
1.12     0.48, 5.64
1.14     0.54, 5.7
1.15     0.6, 5.76
1.17     0.66, 5.81
1.19     0.73, 5.86
1.2     0.79, 5.91
1.22     0.87, 5.95
1.24     0.94, 5.99
1.25     1.01, 6.03
1.27     1.09, 6.06
1.29     1.17, 6.09
1.3     1.25, 6.12
1.32     1.33, 6.14
1.34     1.41, 6.15
1.35     1.49, 6.17
1.37     1.58, 6.18
1.39     1.66, 6.19
1.4     1.74, 6.19
1.42     1.83, 6.2
1.44     1.91, 6.2
1.45     1.99, 6.2
1.47     2.08, 6.19
1.49     2.16, 6.19
1.5     2.24, 6.18
1.52     2.33, 6.18
1.54     2.41, 6.17
1.55     2.49, 6.16
1.57     2.57, 6.15
1.59     2.66, 6.14
1.6     2.74, 6.14
1.62     2.82, 6.13
1.64     2.91, 6.12
1.65     2.99, 6.11
1.67     3.07, 6.1
1.69     3.15, 6.09
1.7     3.24, 6.08
1.72     3.32, 6.07
1.74     3.4, 6.07
1.75     3.49, 6.06
1.77     3.57, 6.05
1.79     3.65, 6.04
1.8     3.73, 6.03
1.82     3.82, 6.02
1.84     3.9, 6.01
1.85     3.98, 6.01
1.87     4.06, 6
1.89     4.15, 5.99
1.9     4.23, 5.98
1.92     4.31, 5.97
1.94     4.4, 5.96
1.95     4.48, 5.95
1.97     4.56, 5.94
1.99     4.65, 5.94
2     4.73, 5.93
2.02     4.81, 5.92
2.04     4.89, 5.91
2.05     4.98, 5.9
2.07     5.06, 5.89
2.09     5.14, 5.88
2.1     5.23, 5.87
2.12     5.31, 5.87
2.14     5.39, 5.86
2.15     5.48, 5.85
2.17     5.56, 5.84
2.19     5.64, 5.82
2.2     5.72, 5.81
2.22     5.8, 5.8
2.24     5.89, 5.78
2.25     5.97, 5.76
2.27     6.05, 5.74
2.29     6.13, 5.72
2.3     6.21, 5.69
2.32     6.29, 5.66
2.34     6.36, 5.63
