SDUCK LEVEL 1 POSITION LOG
1.64     3.18, 5.49
1.66     3.27, 5.46
1.68     3.35, 5.43
1.69     3.44, 5.39
1.73     3.53, 5.36
1.75     3.63, 5.32
1.77     3.73, 5.28
1.79     3.82, 5.24
1.8     3.91, 5.2
1.82     3.99, 5.16
1.84     4.08, 5.12
1.86     4.16, 5.08
1.88     4.25, 5.03
1.9     4.33, 4.98
1.91     4.4, 4.93
1.93     4.48, 4.88
1.94     4.55, 4.83
1.96     4.62, 4.78
1.98     4.68, 4.72
1.99     4.75, 4.67
2.03     4.83, 4.6
2.04     4.9, 4.53
2.08     4.98, 4.46
2.09     5.06, 4.39
2.11     5.14, 4.32
2.13     5.21, 4.25
2.14     5.28, 4.19
2.16     5.35, 4.13
2.18     5.41, 4.06
2.19     5.48, 4
2.21     5.54, 3.94
2.23     5.61, 3.89
2.24     5.67, 3.83
2.26     5.73, 3.77
2.28     5.8, 3.71
2.31     5.87, 3.64
2.33     5.94, 3.57
2.35     6.01, 3.5
2.36     6.07, 3.43
2.38     6.13, 3.37
2.39     6.19, 3.3
2.41     6.24, 3.23
2.43     6.3, 3.16
2.44     6.35, 3.09
2.48     6.4, 3.01
2.49     6.45, 2.92
2.51     6.49, 2.83
2.53     6.53, 2.75
2.54     6.57, 2.67
2.56     6.6, 2.58
2.58     6.63, 2.5
2.59     6.65, 2.41
2.61     6.67, 2.33
2.64     6.7, 2.23
2.66     6.72, 2.13
2.68     6.74, 2.04
2.69     6.75, 1.95
2.71     6.77, 1.86
2.73     6.78, 1.77
2.74     6.8, 1.68
2.76     6.81, 1.6
2.78     6.82, 1.51
2.81     6.84, 1.41
2.83     6.86, 1.31
2.85     6.87, 1.22
2.86     6.88, 1.13
2.88     6.9, 1.03
2.89     6.91, 0.95
2.91     6.92, 0.86
2.93     6.93, 0.77
2.94     6.93, 0.69
2.98     6.94, 0.58
3     6.94, 0.48
3.01     6.94, 0.39
3.03     6.93, 0.3
3.04     6.93, 0.2
3.06     6.92, 0.12
3.08     6.91, 0.03
3.1     6.9, -0.06
3.11     6.88, -0.15
3.13     6.87, -0.23
3.16     6.85, -0.33
3.18     6.84, -0.43
3.2     6.82, -0.52
3.21     6.8, -0.61
3.23     6.78, -0.7
3.24     6.75, -0.79
3.26     6.73, -0.87
3.28     6.7, -0.95
3.29     6.67, -1.03
3.33     6.63, -1.13
3.35     6.59, -1.22
3.36     6.54, -1.3
3.38     6.49, -1.38
3.39     6.44, -1.46
3.41     6.39, -1.53
3.43     6.33, -1.6
3.44     6.27, -1.66
3.46     6.21, -1.72
3.49     6.13, -1.79
3.51     6.06, -1.85
3.53     5.98, -1.91
3.54     5.91, -1.97
3.56     5.83, -2.02
3.58     5.76, -2.07
3.59     5.68, -2.11
3.61     5.6, -2.16
3.63     5.53, -2.2
3.64     5.45, -2.24
3.68     5.36, -2.29
3.7     5.28, -2.33
3.71     5.19, -2.38
3.73     5.11, -2.42
3.74     5.03, -2.46
3.76     4.95, -2.5
3.78     4.87, -2.55
3.79     4.79, -2.59
3.83     4.7, -2.63
3.84     4.61, -2.68
3.86     4.53, -2.72
3.88     4.45, -2.77
3.89     4.37, -2.81
3.91     4.29, -2.85
3.93     4.21, -2.89
3.94     4.13, -2.93
3.96     4.05, -2.97
3.98     3.98, -3.01
4.01     3.89, -3.06
4.03     3.8, -3.1
4.05     3.71, -3.15
4.06     3.63, -3.19
4.08     3.55, -3.23
4.09     3.47, -3.27
4.13     3.38, -3.32
4.14     3.3, -3.36
4.16     3.21, -3.41
4.18     3.12, -3.45
4.19     3.04, -3.5
4.21     2.96, -3.54
4.23     2.88, -3.58
4.24     2.8, -3.62
4.26     2.72, -3.66
4.28     2.65, -3.7
4.31     2.55, -3.74
4.33     2.46, -3.78
4.34     2.37, -3.82
4.36     2.29, -3.85
4.38     2.2, -3.88
4.39     2.11, -3.9
4.41     2.03, -3.93
4.44     1.93, -3.95
4.46     1.83, -3.97
4.48     1.73, -3.98
4.49     1.64, -3.99
4.51     1.55, -3.99
4.53     1.46, -3.99
4.54     1.37, -3.98
4.58     1.27, -3.97
4.59     1.17, -3.94
4.61     1.07, -3.92
4.63     0.99, -3.89
4.64     0.9, -3.85
4.66     0.82, -3.81
4.68     0.74, -3.77
4.69     0.66, -3.73
4.73     0.57, -3.68
4.75     0.49, -3.62
4.76     0.41, -3.56
4.78     0.34, -3.51
4.79     0.27, -3.45
4.81     0.2, -3.39
4.83     0.14, -3.33
4.84     0.07, -3.27
4.86     0.01, -3.21
4.89     -0.07, -3.14
4.91     -0.14, -3.07
4.93     -0.21, -3.01
4.94     -0.27, -2.94
4.96     -0.34, -2.88
4.98     -0.4, -2.81
4.99     -0.46, -2.75
5.01     -0.53, -2.69
5.04     -0.6, -2.62
5.06     -0.67, -2.55
5.08     -0.74, -2.49
5.09     -0.81, -2.42
5.11     -0.88, -2.36
5.13     -0.95, -2.3
5.14     -1.02, -2.25
5.16     -1.09, -2.2
5.19     -1.17, -2.13
5.21     -1.26, -2.08
5.23     -1.34, -2.03
5.24     -1.42, -1.99
5.26     -1.5, -1.95
5.28     -1.58, -1.91
5.33     -1.7, -1.87
5.34     -1.81, -1.84
5.36     -1.92, -1.82
5.38     -2.02, -1.81
5.39     -2.12, -1.81
5.41     -2.21, -1.81
5.43     -2.31, -1.81
5.44     -2.4, -1.82
5.46     -2.49, -1.83
5.48     -2.57, -1.84
5.49     -2.66, -1.86
5.51     -2.74, -1.88
5.53     -2.83, -1.9
5.54     -2.91, -1.93
5.58     -3.01, -1.96
5.59     -3.1, -2
5.61     -3.18, -2.03
5.63     -3.27, -2.07
5.64     -3.35, -2.1
5.66     -3.43, -2.14
5.7     -3.53, -2.18
5.71     -3.62, -2.23
5.73     -3.71, -2.27
5.74     -3.8, -2.31
5.76     -3.88, -2.35
5.78     -3.96, -2.38
5.81     -4.06, -2.43
5.83     -4.15, -2.47
5.84     -4.24, -2.51
5.86     -4.32, -2.55
5.88     -4.41, -2.59
5.89     -4.49, -2.63
5.91     -4.57, -2.67
5.93     -4.65, -2.7
5.96     -4.74, -2.75
5.98     -4.83, -2.79
5.99     -4.92, -2.83
6.01     -5.01, -2.86
6.03     -5.1, -2.9
6.04     -5.18, -2.93
6.06     -5.26, -2.96
6.08     -5.35, -2.98
6.11     -5.45, -3.01
6.13     -5.54, -3.03
6.14     -5.64, -3.05
6.16     -5.73, -3.07
6.18     -5.82, -3.08
6.19     -5.91, -3.08
6.21     -6, -3.1
6.24     -6.1, -3.1
6.26     -6.2, -3.08
6.28     -6.3, -3.07
6.29     -6.39, -3.04
6.31     -6.48, -3.02
6.33     -6.56, -2.99
6.34     -6.64, -2.96
6.36     -6.72, -2.92
6.39     -6.82, -2.87
6.41     -6.9, -2.81
6.43     -6.97, -2.76
6.44     -7.05, -2.7
6.46     -7.11, -2.63
6.48     -7.18, -2.57
6.51     -7.24, -2.49
6.53     -7.3, -2.41
6.54     -7.35, -2.32
6.56     -7.4, -2.24
6.58     -7.44, -2.16
6.59     -7.48, -2.08
6.61     -7.51, -1.99
6.64     -7.54, -1.89
6.66     -7.56, -1.79
6.68     -7.57, -1.7
6.69     -7.58, -1.6
6.71     -7.58, -1.51
6.73     -7.58, -1.42
6.74     -7.57, -1.33
6.76     -7.56, -1.24
6.79     -7.54, -1.14
6.81     -7.52, -1.05
6.83     -7.49, -0.95
6.84     -7.46, -0.87
6.86     -7.42, -0.78
6.88     -7.39, -0.7
6.89     -7.35, -0.62
6.91     -7.31, -0.54
6.93     -7.27, -0.46
6.96     -7.22, -0.38
6.98     -7.16, -0.29
6.99     -7.11, -0.21
7.01     -7.06, -0.13
7.03     -7.01, -0.06
7.04     -6.96, 0.01
7.06     -6.9, 0.09
7.08     -6.85, 0.16
7.11     -6.79, 0.24
7.13     -6.74, 0.32
7.16     -6.67, 0.42
7.18     -6.61, 0.5
7.19     -6.55, 0.59
7.21     -6.49, 0.67
7.23     -6.44, 0.74
7.24     -6.39, 0.82
7.26     -6.33, 0.89
7.28     -6.28, 0.97
7.29     -6.23, 1.04
7.31     -6.18, 1.11
7.33     -6.13, 1.18
7.34     -6.08, 1.25
7.36     -6.03, 1.32
7.38     -5.98, 1.39
7.39     -5.93, 1.46
7.41     -5.88, 1.53
7.44     -5.83, 1.61
7.46     -5.77, 1.69
7.48     -5.72, 1.77
7.49     -5.66, 1.84
7.51     -5.61, 1.92
7.53     -5.56, 1.99
7.54     -5.51, 2.06
7.56     -5.46, 2.13
7.58     -5.41, 2.2
7.61     -5.35, 2.29
7.63     -5.29, 2.37
7.64     -5.24, 2.45
7.66     -5.18, 2.52
7.68     -5.13, 2.6
7.69     -5.08, 2.67
7.71     -5.03, 2.74
7.73     -4.98, 2.81
7.76     -4.92, 2.9
7.78     -4.86, 2.97
7.79     -4.8, 3.05
7.81     -4.74, 3.12
7.83     -4.68, 3.19
7.84     -4.62, 3.26
7.86     -4.56, 3.33
7.88     -4.5, 3.39
7.91     -4.43, 3.46
7.93     -4.35, 3.53
7.94     -4.28, 3.59
7.96     -4.2, 3.64
7.98     -4.13, 3.7
7.99     -4.05, 3.74
8.01     -3.97, 3.79
8.03     -3.9, 3.83
8.06     -3.8, 3.87
8.08     -3.71, 3.91
8.09     -3.62, 3.95
8.11     -3.54, 3.98
8.13     -3.45, 4.01
8.14     -3.36, 4.04
8.16     -3.28, 4.06
8.18     -3.2, 4.09
8.21     -3.1, 4.12
8.23     -3, 4.15
8.24     -2.91, 4.17
8.26     -2.82, 4.2
8.28     -2.73, 4.23
8.29     -2.64, 4.25
8.33     -2.54, 4.28
8.34     -2.45, 4.31
8.36     -2.35, 4.34
8.38     -2.26, 4.36
8.39     -2.17, 4.39
8.41     -2.09, 4.41
8.43     -2, 4.44
8.44     -1.92, 4.46
8.46     -1.83, 4.49
8.49     -1.74, 4.52
8.51     -1.64, 4.54
8.53     -1.55, 4.57
8.54     -1.46, 4.6
8.56     -1.37, 4.62
8.58     -1.28, 4.65
8.59     -1.2, 4.67
8.61     -1.12, 4.7
8.64     -1.02, 4.73
8.66     -0.92, 4.75
8.68     -0.83, 4.78
8.69     -0.74, 4.81
8.71     -0.65, 4.83
8.73     -0.56, 4.86
8.74     -0.48, 4.88
8.76     -0.39, 4.9
8.78     -0.31, 4.92
8.81     -0.21, 4.95
8.83     -0.11, 4.97
8.84     -0.02, 4.98
8.86     0.07, 4.99
8.88     0.16, 5
8.89     0.25, 5.01
8.91     0.34, 5.02
8.93     0.43, 5.02
8.94     0.52, 5.02
8.98     0.62, 5.01
8.99     0.72, 5
9.01     0.81, 4.99
9.03     0.9, 4.98
9.04     0.99, 4.97
9.06     1.08, 4.96
9.08     1.17, 4.94
9.09     1.26, 4.93
9.13     1.36, 4.91
9.15     1.46, 4.9
9.16     1.55, 4.88
9.18     1.64, 4.87
9.19     1.73, 4.85
9.21     1.82, 4.84
9.23     1.91, 4.83
9.24     2, 4.81
9.26     2.08, 4.8
9.29     2.18, 4.78
9.31     2.28, 4.77
9.33     2.38, 4.75
9.34     2.47, 4.74
9.36     2.56, 4.72
9.38     2.65, 4.71
9.39     2.73, 4.7
9.43     2.84, 4.68
9.45     2.94, 4.67
9.46     3.03, 4.65
9.48     3.13, 4.64
9.49     3.22, 4.63
9.51     3.31, 4.62
9.53     3.39, 4.61
9.54     3.48, 4.61
9.56     3.57, 4.6
9.59     3.67, 4.6
9.61     3.77, 4.61
9.63     3.87, 4.62
9.64     3.96, 4.63
9.66     4.05, 4.64
9.68     4.14, 4.65
9.69     4.22, 4.67
9.71     4.31, 4.68
9.74     4.41, 4.7
9.76     4.51, 4.72
9.78     4.6, 4.75
9.79     4.69, 4.77
9.81     4.78, 4.79
9.83     4.87, 4.81
9.84     4.96, 4.83
9.86     5.04, 4.84
9.88     5.13, 4.86
9.91     5.23, 4.89
9.93     5.32, 4.91
9.94     5.42, 4.93
9.96     5.51, 4.95
9.98     5.52, 4.96
9.99     5.61, 4.98
10.01     5.69, 5
10.03     5.78, 5.01
10.04     5.86, 5.03
10.08     5.96, 5.06
10.09     6.06, 5.08
10.11     6.15, 5.1
10.13     6.25, 5.12
10.14     6.33, 5.14
10.16     6.42, 5.16
10.18     6.51, 5.17
10.19     6.59, 5.19
10.23     6.7, 5.21
10.25     6.8, 5.22
10.26     6.89, 5.23
10.28     6.98, 5.24
10.29     7.08, 5.24
10.31     7.16, 5.24
10.33     7.25, 5.24
10.34     7.34, 5.24
10.36     7.43, 5.23
10.39     7.53, 5.21
10.41     7.62, 5.19
10.43     7.72, 5.17
10.44     7.81, 5.13
10.46     7.89, 5.1
10.48     7.97, 5.06
10.49     8.05, 5.02
10.51     8.12, 4.98
10.53     8.2, 4.93
10.54     8.26, 4.88
10.58     8.34, 4.81
10.59     8.41, 4.74
10.61     8.47, 4.67
10.63     8.53, 4.59
10.64     8.58, 4.52
10.66     8.63, 4.44
10.68     8.67, 4.37
10.69     8.71, 4.29
10.71     8.74, 4.21
10.73     8.77, 4.13
10.76     8.8, 4.03
10.78     8.82, 3.93
10.79     8.84, 3.84
10.81     8.84, 3.75
10.83     8.85, 3.66
10.84     8.85, 3.57
10.86     8.84, 3.48
10.88     8.84, 3.39
10.89     8.83, 3.31
10.93     8.81, 3.2
10.94     8.79, 3.11
10.96     8.77, 3.01
10.98     8.74, 2.92
10.99     8.72, 2.84
11.01     8.69, 2.75
11.03     8.66, 2.67
11.04     8.63, 2.59
11.06     8.61, 2.5
11.09     8.57, 2.41
11.11     8.54, 2.31
11.13     8.5, 2.22
11.14     8.47, 2.14
11.16     8.44, 2.05
11.18     8.41, 1.97
11.19     8.38, 1.88
11.21     8.35, 1.8
11.23     8.32, 1.72
11.24     8.29, 1.64
11.26     8.26, 1.56
11.29     8.22, 1.47
11.31     8.19, 1.37
11.33     8.16, 1.28
11.34     8.12, 1.2
11.36     8.09, 1.11
11.38     8.06, 1.03
11.39     8.03, 0.95
11.41     8, 0.87
11.43     7.97, 0.78
11.44     7.93, 0.71
11.48     7.89, 0.61
11.49     7.85, 0.52
11.51     7.81, 0.44
11.53     7.76, 0.36
11.54     7.72, 0.28
11.56     7.67, 0.2
11.58     7.62, 0.13
11.59     7.57, 0.06
11.63     7.5, -0.02
11.65     7.43, -0.09
11.66     7.37, -0.16
11.68     7.29, -0.22
11.69     7.22, -0.28
11.71     7.15, -0.33
11.73     7.07, -0.38
11.74     7, -0.42
11.76     6.92, -0.46
11.78     6.84, -0.49
11.81     6.75, -0.53
11.83     6.65, -0.55
11.84     6.56, -0.58
11.86     6.47, -0.6
11.88     6.38, -0.61
11.89     6.29, -0.63
11.91     6.2, -0.64
11.93     6.12, -0.65
11.94     6.03, -0.65
11.96     5.94, -0.66
11.99     5.84, -0.67
12.01     5.74, -0.67
12.03     5.65, -0.67
12.04     5.55, -0.67
12.06     5.46, -0.67
12.08     5.37, -0.67
12.09     5.29, -0.67
12.11     5.2, -0.68
12.13     5.11, -0.68
12.16     5.01, -0.68
12.18     4.91, -0.68
12.19     4.82, -0.68
12.21     4.72, -0.68
12.23     4.63, -0.68
12.24     4.54, -0.68
12.26     4.45, -0.69
12.29     4.35, -0.69
12.31     4.25, -0.69
12.33     4.15, -0.69
12.34     4.06, -0.69
12.36     3.97, -0.69
12.38     3.88, -0.69
12.39     3.79, -0.69
12.41     3.7, -0.69
12.43     3.61, -0.7
12.46     3.51, -0.7
12.48     3.41, -0.7
12.49     3.32, -0.7
12.51     3.22, -0.7
12.53     3.13, -0.7
12.54     3.04, -0.7
12.56     2.95, -0.7
12.58     2.87, -0.71
12.61     2.76, -0.71
12.63     2.66, -0.71
12.64     2.57, -0.71
12.66     2.47, -0.71
12.68     2.38, -0.71
12.69     2.29, -0.71
12.71     2.2, -0.71
12.73     2.12, -0.71
12.76     2.01, -0.72
12.78     1.91, -0.72
12.79     1.82, -0.72
12.81     1.72, -0.72
12.83     1.63, -0.72
12.84     1.54, -0.72
12.86     1.45, -0.72
12.88     1.37, -0.72
12.89     1.28, -0.73
12.93     1.18, -0.73
12.94     1.08, -0.73
12.96     0.98, -0.73
12.98     0.89, -0.73
12.99     0.8, -0.73
13.01     0.71, -0.73
13.03     0.62, -0.73
13.04     0.53, -0.73
13.08     0.43, -0.74
13.09     0.33, -0.74
13.11     0.23, -0.74
13.13     0.14, -0.74
13.14     0.05, -0.74
13.16     -0.04, -0.74
13.18     -0.13, -0.74
13.19     -0.22, -0.74
13.23     -0.32, -0.73
13.24     -0.42, -0.73
13.28     -0.53, -0.72
13.29     -0.64, -0.71
13.31     -0.74, -0.7
13.33     -0.84, -0.69
13.34     -0.93, -0.69
13.36     -1.03, -0.68
13.38     -1.12, -0.67
13.39     -1.21, -0.67
13.41     -1.29, -0.66
13.43     -1.38, -0.65
13.44     -1.47, -0.65
13.46     -1.55, -0.64
13.48     -1.64, -0.63
13.49     -1.72, -0.63
13.51     -1.81, -0.62
13.53     -1.89, -0.62
13.56     -1.99, -0.61
13.58     -2.09, -0.61
13.59     -2.18, -0.6
13.61     -2.28, -0.6
13.63     -2.37, -0.61
13.64     -2.46, -0.61
13.66     -2.54, -0.61
13.68     -2.63, -0.62
13.71     -2.73, -0.63
13.73     -2.83, -0.64
13.74     -2.93, -0.65
13.76     -3.02, -0.65
13.78     -3.11, -0.66
13.79     -3.2, -0.67
13.81     -3.29, -0.68
13.83     -3.37, -0.69
13.86     -3.48, -0.7
13.88     -3.58, -0.71
13.89     -3.67, -0.72
13.91     -3.77, -0.72
13.93     -3.86, -0.73
13.94     -3.95, -0.74
13.96     -4.03, -0.75
13.99     -4.14, -0.76
14.01     -4.24, -0.77
14.03     -4.33, -0.78
14.04     -4.43, -0.78
14.06     -4.52, -0.79
14.08     -4.61, -0.8
14.09     -4.7, -0.81
14.11     -4.78, -0.82
14.14     -4.89, -0.83
14.16     -4.99, -0.84
14.18     -5.08, -0.85
14.19     -5.18, -0.85
14.21     -5.27, -0.86
14.23     -5.36, -0.87
14.24     -5.44, -0.88
14.26     -5.53, -0.89
14.29     -5.63, -0.9
14.31     -5.73, -0.91
14.33     -5.83, -0.91
14.34     -5.92, -0.92
14.36     -6.01, -0.93
14.38     -6.1, -0.94
14.39     -6.19, -0.95
14.41     -6.28, -0.96
14.43     -6.37, -0.96
14.46     -6.47, -0.97
14.48     -6.57, -0.98
14.49     -6.66, -1
14.51     -6.75, -1.01
14.53     -6.84, -1.02
14.54     -6.93, -1.04
14.56     -7.02, -1.05
14.58     -7.1, -1.07
14.61     -7.2, -1.1
14.63     -7.3, -1.13
14.64     -7.39, -1.16
14.66     -7.48, -1.19
14.68     -7.56, -1.23
14.69     -7.64, -1.27
14.71     -7.72, -1.31
14.73     -7.79, -1.35
14.74     -7.87, -1.4
14.78     -7.95, -1.47
14.79     -8.02, -1.53
14.81     -8.09, -1.6
14.83     -8.15, -1.67
14.84     -8.2, -1.74
14.86     -8.25, -1.82
14.88     -8.3, -1.89
14.89     -8.34, -1.97
14.91     -8.38, -2.05
14.94     -8.43, -2.14
14.96     -8.46, -2.23
14.98     -8.49, -2.32
14.99     -8.52, -2.41
15.01     -8.54, -2.5
15.03     -8.56, -2.59
15.04     -8.57, -2.68
15.06     -8.58, -2.76
15.08     -8.58, -2.85
15.11     -8.59, -2.95
15.13     -8.58, -3.05
15.14     -8.56, -3.14
15.16     -8.54, -3.24
15.18     -8.52, -3.32
15.21     -8.49, -3.43
15.22     -8.45, -3.51
15.24     -8.41, -3.59
15.26     -8.37, -3.68
15.28     -8.32, -3.76
15.29     -8.26, -3.84
15.31     -8.2, -3.91
15.33     -8.15, -3.97
15.34     -8.08, -4.04
15.36     -8.02, -4.1
15.38     -7.95, -4.15
15.39     -7.88, -4.2
15.43     -7.8, -4.26
15.44     -7.71, -4.31
15.46     -7.63, -4.35
15.48     -7.55, -4.39
15.49     -7.46, -4.43
15.51     -7.38, -4.46
15.53     -7.3, -4.5
15.56     -7.2, -4.53
15.58     -7.1, -4.56
15.59     -7.01, -4.59
15.61     -6.92, -4.61
15.63     -6.83, -4.64
15.64     -6.75, -4.66
15.66     -6.66, -4.68
15.68     -6.58, -4.7
15.69     -6.49, -4.73
15.73     -6.39, -4.75
15.74     -6.3, -4.78
15.76     -6.2, -4.8
15.78     -6.11, -4.82
15.79     -6.02, -4.84
15.81     -5.94, -4.87
15.83     -5.85, -4.89
15.86     -5.75, -4.91
15.88     -5.65, -4.94
15.89     -5.56, -4.96
15.91     -5.47, -4.99
15.93     -5.38, -5.01
15.94     -5.29, -5.03
15.96     -5.21, -5.05
15.98     -5.12, -5.07
16.01     -5.02, -5.1
16.03     -4.92, -5.12
16.04     -4.83, -5.15
16.06     -4.74, -5.17
16.08     -4.65, -5.19
16.09     -4.57, -5.22
16.11     -4.48, -5.24
16.14     -4.38, -5.26
16.16     -4.28, -5.29
16.18     -4.19, -5.31
16.19     -4.09, -5.33
16.21     -4, -5.34
16.24     -3.9, -5.36
16.25     -3.81, -5.37
16.28     -3.71, -5.39
16.29     -3.61, -5.39
16.31     -3.52, -5.4
16.33     -3.42, -5.4
16.34     -3.33, -5.39
16.36     -3.25, -5.39
16.39     -3.14, -5.38
16.41     -3.04, -5.35
16.43     -2.95, -5.33
16.44     -2.86, -5.3
16.46     -2.77, -5.27
16.48     -2.69, -5.23
16.51     -2.6, -5.18
16.53     -2.51, -5.13
16.54     -2.43, -5.07
16.56     -2.36, -5.01
16.58     -2.29, -4.95
16.59     -2.23, -4.89
16.61     -2.17, -4.82
16.63     -2.11, -4.75
16.66     -2.05, -4.67
16.68     -2, -4.58
16.69     -1.95, -4.5
16.71     -1.92, -4.41
16.73     -1.88, -4.33
16.74     -1.85, -4.24
16.76     -1.83, -4.16
16.78     -1.81, -4.07
16.81     -1.78, -3.97
16.83     -1.77, -3.87
16.84     -1.76, -3.78
16.86     -1.75, -3.69
16.88     -1.74, -3.59
16.89     -1.73, -3.5
16.91     -1.73, -3.42
16.93     -1.73, -3.33
16.96     -1.73, -3.23
16.98     -1.73, -3.13
16.99     -1.73, -3.03
17.01     -1.73, -2.94
17.03     -1.73, -2.84
17.04     -1.74, -2.75
17.06     -1.74, -2.67
17.09     -1.74, -2.56
17.11     -1.74, -2.46
17.13     -1.74, -2.37
17.14     -1.74, -2.27
17.16     -1.75, -2.18
17.18     -1.75, -2.09
17.19     -1.75, -2
17.23     -1.75, -1.9
17.24     -1.75, -1.8
17.26     -1.75, -1.7
17.28     -1.76, -1.61
17.29     -1.76, -1.51
17.31     -1.76, -1.42
17.33     -1.76, -1.33
17.36     -1.76, -1.23
17.38     -1.76, -1.13
17.39     -1.77, -1.03
17.41     -1.77, -0.94
17.43     -1.77, -0.85
17.44     -1.77, -0.76
17.46     -1.77, -0.67
17.48     -1.77, -0.58
17.51     -1.77, -0.48
17.53     -1.78, -0.38
17.54     -1.78, -0.28
17.56     -1.78, -0.19
17.58     -1.78, -0.1
17.59     -1.78, -0.01
17.61     -1.78, 0.08
17.63     -1.79, 0.17
17.66     -1.79, 0.27
17.68     -1.79, 0.37
17.69     -1.79, 0.47
17.71     -1.79, 0.56
17.73     -1.79, 0.65
17.74     -1.8, 0.74
17.76     -1.8, 0.83
17.78     -1.8, 0.92
17.81     -1.8, 1.02
17.83     -1.8, 1.12
17.84     -1.8, 1.22
17.86     -1.81, 1.31
17.88     -1.81, 1.4
17.89     -1.81, 1.49
17.91     -1.81, 1.58
17.93     -1.81, 1.67
17.96     -1.81, 1.77
17.98     -1.81, 1.87
17.99     -1.82, 1.97
18.01     -1.82, 2.06
18.03     -1.82, 2.15
18.04     -1.82, 2.24
18.06     -1.82, 2.33
18.09     -1.82, 2.44
18.11     -1.83, 2.54
18.13     -1.83, 2.63
18.14     -1.83, 2.73
18.16     -1.83, 2.82
18.18     -1.83, 2.91
18.19     -1.83, 3
18.21     -1.84, 3.09
18.24     -1.84, 3.19
18.26     -1.84, 3.29
18.28     -1.84, 3.39
18.29     -1.84, 3.48
18.31     -1.84, 3.57
18.33     -1.84, 3.66
18.36     -1.85, 3.77
18.38     -1.85, 3.87
18.39     -1.85, 3.96
18.41     -1.85, 4.06
18.43     -1.85, 4.15
18.46     -1.85, 4.26
18.48     -1.86, 4.36
18.49     -1.86, 4.46
18.51     -1.86, 4.55
18.53     -1.86, 4.65
18.54     -1.86, 4.74
18.56     -1.86, 4.83
18.59     -1.87, 4.93
18.61     -1.87, 5.03
18.63     -1.87, 5.13
18.64     -1.87, 5.23
18.66     -1.87, 5.32
18.68     -1.87, 5.35
18.71     -1.88, 5.46
18.73     -1.88, 5.56
18.74     -1.88, 5.66
18.76     -1.88, 5.75
18.78     -1.88, 5.84
18.81     -1.88, 5.95
18.83     -1.89, 6.05
18.84     -1.89, 6.15
18.86     -1.89, 6.25
18.88     -1.89, 6.34
18.89     -1.89, 6.43
18.93     -1.89, 6.54
18.95     -1.9, 6.64
18.96     -1.9, 6.74
18.98     -1.9, 6.83
18.99     -1.9, 6.93
19.01     -1.9, 7.02
19.04     -1.9, 7.12
19.06     -1.91, 7.23
19.08     -1.91, 7.32
19.09     -1.91, 7.42
19.11     -1.91, 7.51
19.13     -1.91, 7.6
19.16     -1.91, 7.71
19.18     -1.92, 7.81
19.19     -1.92, 7.91
19.21     -1.92, 8
19.23     -1.92, 8.09
19.24     -1.92, 8.18
19.28     -1.92, 8.29
19.29     -1.93, 8.39
19.31     -1.93, 8.49
19.33     -1.93, 8.58
19.34     -1.93, 8.68
19.38     -1.93, 8.78
19.39     -1.94, 8.89
19.41     -1.94, 8.99
19.43     -1.95, 9.08
19.44     -1.95, 9.17
19.46     -1.96, 9.26
19.48     -1.97, 9.35
